"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-4.04980071e-02,3.03753436e-01,0.00000000e+00,2.50999987e-01,5.00000000e-01,0.00000000e+00
-4.05853353e-02,3.02555084e-01,0.00000000e+00,2.52000004e-01,5.00000000e-01,0.00000000e+00
-4.06726599e-02,3.01356763e-01,0.00000000e+00,2.52999991e-01,5.00000000e-01,0.00000000e+00
-4.07599919e-02,3.00158411e-01,0.00000000e+00,2.54000008e-01,5.00000000e-01,0.00000000e+00
-4.08473164e-02,2.98960119e-01,0.00000000e+00,2.54999995e-01,5.00000000e-01,0.00000000e+00
-4.09346484e-02,2.97761738e-01,0.00000000e+00,2.56000012e-01,5.00000000e-01,0.00000000e+00
-4.10219729e-02,2.96563447e-01,0.00000000e+00,2.56999999e-01,5.00000000e-01,0.00000000e+00
-4.11093011e-02,2.95365125e-01,0.00000000e+00,2.57999986e-01,5.00000000e-01,0.00000000e+00
-4.11966294e-02,2.94166774e-01,0.00000000e+00,2.59000003e-01,5.00000000e-01,0.00000000e+00
-4.12820466e-02,2.92958349e-01,0.00000000e+00,2.59999990e-01,5.00000000e-01,0.00000000e+00
-4.13653851e-02,2.91738868e-01,0.00000000e+00,2.61000007e-01,5.00000000e-01,0.00000000e+00
-4.14487161e-02,2.90519387e-01,0.00000000e+00,2.61999995e-01,5.00000000e-01,0.00000000e+00
-4.15320545e-02,2.89299905e-01,0.00000000e+00,2.63000011e-01,5.00000000e-01,0.00000000e+00
-4.16153856e-02,2.88080454e-01,0.00000000e+00,2.63999999e-01,5.00000000e-01,0.00000000e+00
-4.16987203e-02,2.86860973e-01,0.00000000e+00,2.64999986e-01,5.00000000e-01,0.00000000e+00
-4.17820551e-02,2.85641491e-01,0.00000000e+00,2.66000003e-01,5.00000000e-01,0.00000000e+00
-4.18653898e-02,2.84422040e-01,0.00000000e+00,2.66999990e-01,5.00000000e-01,0.00000000e+00
-4.19487245e-02,2.83202529e-01,0.00000000e+00,2.68000007e-01,5.00000000e-01,0.00000000e+00
-4.20320593e-02,2.81983078e-01,0.00000000e+00,2.68999994e-01,5.00000000e-01,0.00000000e+00
-4.21153940e-02,2.80763596e-01,0.00000000e+00,2.70000011e-01,5.00000000e-01,0.00000000e+00
-4.21987288e-02,2.79544145e-01,0.00000000e+00,2.70999998e-01,5.00000000e-01,0.00000000e+00
-4.22809832e-02,2.78323203e-01,0.00000000e+00,2.72000015e-01,5.00000000e-01,0.00000000e+00
-4.23617736e-02,2.77100384e-01,0.00000000e+00,2.73000002e-01,5.00000000e-01,0.00000000e+00
-4.24425639e-02,2.75877565e-01,0.00000000e+00,2.73999989e-01,5.00000000e-01,0.00000000e+00
-4.25233543e-02,2.74654716e-01,0.00000000e+00,2.75000006e-01,5.00000000e-01,0.00000000e+00
-4.26041409e-02,2.73431897e-01,0.00000000e+00,2.75999993e-01,5.00000000e-01,0.00000000e+00
-4.26849313e-02,2.72209048e-01,0.00000000e+00,2.77000010e-01,5.00000000e-01,0.00000000e+00
-4.27657217e-02,2.70986229e-01,0.00000000e+00,2.77999997e-01,5.00000000e-01,0.00000000e+00
-4.28465120e-02,2.69763380e-01,0.00000000e+00,2.79000014e-01,5.00000000e-01,0.00000000e+00
-4.29273024e-02,2.68540561e-01,0.00000000e+00,2.80000001e-01,5.00000000e-01,0.00000000e+00
-4.30080891e-02,2.67317742e-01,0.00000000e+00,2.80999988e-01,5.00000000e-01,0.00000000e+00
-4.30888794e-02,2.66094863e-01,0.00000000e+00,2.82000005e-01,5.00000000e-01,0.00000000e+00
-4.31696698e-02,2.64872044e-01,0.00000000e+00,2.82999992e-01,5.00000000e-01,0.00000000e+00
-4.32504267e-02,2.63649434e-01,0.00000000e+00,2.84000009e-01,5.00000000e-01,0.00000000e+00
-4.33298089e-02,2.62436688e-01,0.00000000e+00,2.84999996e-01,5.00000000e-01,0.00000000e+00
-4.34091911e-02,2.61223882e-01,0.00000000e+00,2.86000013e-01,5.00000000e-01,0.00000000e+00
-4.34885733e-02,2.60011137e-01,0.00000000e+00,2.87000000e-01,5.00000000e-01,0.00000000e+00
-4.35679555e-02,2.58798361e-01,0.00000000e+00,2.87999988e-01,5.00000000e-01,0.00000000e+00
-4.36473414e-02,2.57585555e-01,0.00000000e+00,2.89000005e-01,5.00000000e-01,0.00000000e+00
-4.37267236e-02,2.56372809e-01,0.00000000e+00,2.89999992e-01,5.00000000e-01,0.00000000e+00
-4.38061059e-02,2.55160004e-01,0.00000000e+00,2.91000009e-01,5.00000000e-01,0.00000000e+00
-4.38854881e-02,2.53947258e-01,0.00000000e+00,2.91999996e-01,5.00000000e-01,0.00000000e+00
-4.39648740e-02,2.52734452e-01,0.00000000e+00,2.93000013e-01,5.00000000e-01,0.00000000e+00
-4.40442562e-02,2.51521677e-01,0.00000000e+00,2.94000000e-01,5.00000000e-01,0.00000000e+00
-4.41236384e-02,2.50308931e-01,0.00000000e+00,2.94999987e-01,5.00000000e-01,0.00000000e+00
-4.42030206e-02,2.49096125e-01,0.00000000e+00,2.96000004e-01,5.00000000e-01,0.00000000e+00
-4.42822427e-02,2.47888476e-01,0.00000000e+00,2.96999991e-01,5.00000000e-01,0.00000000e+00
-4.43610363e-02,2.46694610e-01,0.00000000e+00,2.98000008e-01,5.00000000e-01,0.00000000e+00
-4.44398262e-02,2.45500788e-01,0.00000000e+00,2.98999995e-01,5.00000000e-01,0.00000000e+00
-4.45186198e-02,2.44306922e-01,0.00000000e+00,3.00000012e-01,5.00000000e-01,0.00000000e+00
-4.45974097e-02,2.43113101e-01,0.00000000e+00,3.00999999e-01,5.00000000e-01,0.00000000e+00
-4.46762033e-02,2.41919279e-01,0.00000000e+00,3.01999986e-01,5.00000000e-01,0.00000000e+00
-4.47549932e-02,2.40725413e-01,0.00000000e+00,3.03000003e-01,5.00000000e-01,0.00000000e+00
-4.48337868e-02,2.39531592e-01,0.00000000e+00,3.03999990e-01,5.00000000e-01,0.00000000e+00
-4.49125804e-02,2.38337725e-01,0.00000000e+00,3.05000007e-01,5.00000000e-01,0.00000000e+00
-4.49913703e-02,2.37143904e-01,0.00000000e+00,3.05999994e-01,5.00000000e-01,0.00000000e+00
-4.50701639e-02,2.35950038e-01,0.00000000e+00,3.07000011e-01,5.00000000e-01,0.00000000e+00
-4.51489538e-02,2.34756216e-01,0.00000000e+00,3.07999998e-01,5.00000000e-01,0.00000000e+00
-4.52277437e-02,2.33562395e-01,0.00000000e+00,3.08999985e-01,5.00000000e-01,0.00000000e+00
-4.53065261e-02,2.32372016e-01,0.00000000e+00,3.10000002e-01,5.00000000e-01,0.00000000e+00
-4.53852490e-02,2.31201708e-01,0.00000000e+00,3.10999990e-01,5.00000000e-01,0.00000000e+00
-4.54639755e-02,2.30031371e-01,0.00000000e+00,3.12000006e-01,5.00000000e-01,0.00000000e+00
-4.55426984e-02,2.28861064e-01,0.00000000e+00,3.12999994e-01,5.00000000e-01,0.00000000e+00
-4.56214249e-02,2.27690727e-01,0.00000000e+00,3.14000010e-01,5.00000000e-01,0.00000000e+00
-4.57001477e-02,2.26520419e-01,0.00000000e+00,3.14999998e-01,5.00000000e-01,0.00000000e+00
-4.57788706e-02,2.25350082e-01,0.00000000e+00,3.16000015e-01,5.00000000e-01,0.00000000e+00
-4.58575934e-02,2.24179775e-01,0.00000000e+00,3.17000002e-01,5.00000000e-01,0.00000000e+00
-4.59363200e-02,2.23009467e-01,0.00000000e+00,3.17999989e-01,5.00000000e-01,0.00000000e+00
-4.60150428e-02,2.21839130e-01,0.00000000e+00,3.19000006e-01,5.00000000e-01,0.00000000e+00
-4.60937656e-02,2.20668823e-01,0.00000000e+00,3.19999993e-01,5.00000000e-01,0.00000000e+00
-4.61724922e-02,2.19498485e-01,0.00000000e+00,3.21000010e-01,5.00000000e-01,0.00000000e+00
-4.62512150e-02,2.18328178e-01,0.00000000e+00,3.21999997e-01,5.00000000e-01,0.00000000e+00
-4.63299416e-02,2.17157841e-01,0.00000000e+00,3.23000014e-01,5.00000000e-01,0.00000000e+00
-4.64087985e-02,2.16003463e-01,0.00000000e+00,3.24000001e-01,5.00000000e-01,0.00000000e+00
-4.64877337e-02,2.14857668e-01,0.00000000e+00,3.24999988e-01,5.00000000e-01,0.00000000e+00
-4.65666652e-02,2.13711843e-01,0.00000000e+00,3.26000005e-01,5.00000000e-01,0.00000000e+00
-4.66456003e-02,2.12566048e-01,0.00000000e+00,3.26999992e-01,5.00000000e-01,0.00000000e+00
-4.67245318e-02,2.11420208e-01,0.00000000e+00,3.28000009e-01,5.00000000e-01,0.00000000e+00
-4.68034670e-02,2.10274413e-01,0.00000000e+00,3.28999996e-01,5.00000000e-01,0.00000000e+00
-4.68823984e-02,2.09128588e-01,0.00000000e+00,3.30000013e-01,5.00000000e-01,0.00000000e+00
-4.69613336e-02,2.07982779e-01,0.00000000e+00,3.31000000e-01,5.00000000e-01,0.00000000e+00
-4.70402651e-02,2.06836984e-01,0.00000000e+00,3.31999987e-01,5.00000000e-01,0.00000000e+00
-4.71192002e-02,2.05691159e-01,0.00000000e+00,3.33000004e-01,5.00000000e-01,0.00000000e+00
-4.71981317e-02,2.04545364e-01,0.00000000e+00,3.33999991e-01,5.00000000e-01,0.00000000e+00
-4.72770669e-02,2.03399524e-01,0.00000000e+00,3.35000008e-01,5.00000000e-01,0.00000000e+00
-4.73559983e-02,2.02253729e-01,0.00000000e+00,3.35999995e-01,5.00000000e-01,0.00000000e+00
-4.74349335e-02,2.01107904e-01,0.00000000e+00,3.37000012e-01,5.00000000e-01,0.00000000e+00
-4.75141220e-02,1.99979573e-01,0.00000000e+00,3.38000000e-01,5.00000000e-01,0.00000000e+00
-4.75933887e-02,1.98856622e-01,0.00000000e+00,3.38999987e-01,5.00000000e-01,0.00000000e+00
-4.76726554e-02,1.97733641e-01,0.00000000e+00,3.40000004e-01,5.00000000e-01,0.00000000e+00
-4.77519222e-02,1.96610689e-01,0.00000000e+00,3.40999991e-01,5.00000000e-01,0.00000000e+00
-4.78311926e-02,1.95487693e-01,0.00000000e+00,3.42000008e-01,5.00000000e-01,0.00000000e+00
-4.79104593e-02,1.94364741e-01,0.00000000e+00,3.42999995e-01,5.00000000e-01,0.00000000e+00
-4.79897298e-02,1.93241760e-01,0.00000000e+00,3.44000012e-01,5.00000000e-01,0.00000000e+00
-4.80689965e-02,1.92118794e-01,0.00000000e+00,3.44999999e-01,5.00000000e-01,0.00000000e+00
-4.81482632e-02,1.90995842e-01,0.00000000e+00,3.45999986e-01,5.00000000e-01,0.00000000e+00
-4.82275300e-02,1.89872861e-01,0.00000000e+00,3.47000003e-01,5.00000000e-01,0.00000000e+00
-4.83067967e-02,1.88749909e-01,0.00000000e+00,3.47999990e-01,5.00000000e-01,0.00000000e+00
-4.83860672e-02,1.87626913e-01,0.00000000e+00,3.49000007e-01,5.00000000e-01,0.00000000e+00
-4.84653339e-02,1.86503962e-01,0.00000000e+00,3.49999994e-01,5.00000000e-01,0.00000000e+00
-4.85446043e-02,1.85380980e-01,0.00000000e+00,3.51000011e-01,5.00000000e-01,0.00000000e+00
-4.86240648e-02,1.84267372e-01,0.00000000e+00,3.51999998e-01,5.00000000e-01,0.00000000e+00
-4.87037338e-02,1.83163851e-01,0.00000000e+00,3.52999985e-01,5.00000000e-01,0.00000000e+00
-4.87834066e-02,1.82060301e-01,0.00000000e+00,3.54000002e-01,5.00000000e-01,0.00000000e+00
-4.88630794e-02,1.80956781e-01,0.00000000e+00,3.54999989e-01,5.00000000e-01,0.00000000e+00
-4.89427522e-02,1.79853231e-01,0.00000000e+00,3.56000006e-01,5.00000000e-01,0.00000000e+00
-4.90224212e-02,1.78749710e-01,0.00000000e+00,3.56999993e-01,5.00000000e-01,0.00000000e+00
-4.91020940e-02,1.77646160e-01,0.00000000e+00,3.58000010e-01,5.00000000e-01,0.00000000e+00
-4.91817668e-02,1.76542640e-01,0.00000000e+00,3.58999997e-01,5.00000000e-01,0.00000000e+00
-4.92614396e-02,1.75439090e-01,0.00000000e+00,3.60000014e-01,5.00000000e-01,0.00000000e+00
-4.93411086e-02,1.74335569e-01,0.00000000e+00,3.61000001e-01,5.00000000e-01,0.00000000e+00
-4.94207777e-02,1.73232049e-01,0.00000000e+00,3.61999989e-01,5.00000000e-01,0.00000000e+00
-4.95004505e-02,1.72128499e-01,0.00000000e+00,3.63000005e-01,5.00000000e-01,0.00000000e+00
-4.95801233e-02,1.71024978e-01,0.00000000e+00,3.63999993e-01,5.00000000e-01,0.00000000e+00
-4.96597961e-02,1.69921428e-01,0.00000000e+00,3.65000010e-01,5.00000000e-01,0.00000000e+00
-4.97394651e-02,1.68817908e-01,0.00000000e+00,3.65999997e-01,5.00000000e-01,0.00000000e+00
-4.98195253e-02,1.67726398e-01,0.00000000e+00,3.67000014e-01,5.00000000e-01,0.00000000e+00
-4.98996861e-02,1.66638151e-01,0.00000000e+00,3.68000001e-01,5.00000000e-01,0.00000000e+00
-4.99798432e-02,1.65549919e-01,0.00000000e+00,3.68999988e-01,5.00000000e-01,0.00000000e+00
-5.00600077e-02,1.64461657e-01,0.00000000e+00,3.70000005e-01,5.00000000e-01,0.00000000e+00
-5.01401685e-02,1.63373411e-01,0.00000000e+00,3.70999992e-01,5.00000000e-01,0.00000000e+00
-5.02203293e-02,1.62285149e-01,0.00000000e+00,3.72000009e-01,5.00000000e-01,0.00000000e+00
-5.03004901e-02,1.61196902e-01,0.00000000e+00,3.72999996e-01,5.00000000e-01,0.00000000e+00
-5.03806546e-02,1.60108641e-01,0.00000000e+00,3.74000013e-01,5.00000000e-01,0.00000000e+00
-5.04608154e-02,1.59020394e-01,0.00000000e+00,3.75000000e-01,5.00000000e-01,0.00000000e+00
-5.05409762e-02,1.57932162e-01,0.00000000e+00,3.75999987e-01,5.00000000e-01,0.00000000e+00
-5.06211370e-02,1.56843901e-01,0.00000000e+00,3.77000004e-01,5.00000000e-01,0.00000000e+00
-5.07012978e-02,1.55755654e-01,0.00000000e+00,3.77999991e-01,5.00000000e-01,0.00000000e+00
-5.07814623e-02,1.54667392e-01,0.00000000e+00,3.79000008e-01,5.00000000e-01,0.00000000e+00
-5.08616231e-02,1.53579146e-01,0.00000000e+00,3.79999995e-01,5.00000000e-01,0.00000000e+00
-5.09417839e-02,1.52490884e-01,0.00000000e+00,3.81000012e-01,5.00000000e-01,0.00000000e+00
-5.10223955e-02,1.51410162e-01,0.00000000e+00,3.81999999e-01,5.00000000e-01,0.00000000e+00
-5.11032268e-02,1.50333107e-01,0.00000000e+00,3.82999986e-01,5.00000000e-01,0.00000000e+00
-5.11840619e-02,1.49256021e-01,0.00000000e+00,3.84000003e-01,5.00000000e-01,0.00000000e+00
-5.12648933e-02,1.48178950e-01,0.00000000e+00,3.84999990e-01,5.00000000e-01,0.00000000e+00
-5.13457283e-02,1.47101864e-01,0.00000000e+00,3.86000007e-01,5.00000000e-01,0.00000000e+00
-5.14265597e-02,1.46024808e-01,0.00000000e+00,3.86999995e-01,5.00000000e-01,0.00000000e+00
-5.15073910e-02,1.44947723e-01,0.00000000e+00,3.88000011e-01,5.00000000e-01,0.00000000e+00
-5.15882224e-02,1.43870652e-01,0.00000000e+00,3.88999999e-01,5.00000000e-01,0.00000000e+00
-5.16690537e-02,1.42793596e-01,0.00000000e+00,3.89999986e-01,5.00000000e-01,0.00000000e+00
-5.17498888e-02,1.41716510e-01,0.00000000e+00,3.91000003e-01,5.00000000e-01,0.00000000e+00
-5.18307202e-02,1.40639454e-01,0.00000000e+00,3.91999990e-01,5.00000000e-01,0.00000000e+00
-5.19115552e-02,1.39562353e-01,0.00000000e+00,3.93000007e-01,5.00000000e-01,0.00000000e+00
-5.19923866e-02,1.38485298e-01,0.00000000e+00,3.93999994e-01,5.00000000e-01,0.00000000e+00
-5.20732217e-02,1.37408212e-01,0.00000000e+00,3.95000011e-01,5.00000000e-01,0.00000000e+00
-5.21540530e-02,1.36331141e-01,0.00000000e+00,3.95999998e-01,5.00000000e-01,0.00000000e+00
-5.22350073e-02,1.35254994e-01,0.00000000e+00,3.97000015e-01,5.00000000e-01,0.00000000e+00
-5.23168221e-02,1.34185448e-01,0.00000000e+00,3.98000002e-01,5.00000000e-01,0.00000000e+00
-5.23986332e-02,1.33115917e-01,0.00000000e+00,3.98999989e-01,5.00000000e-01,0.00000000e+00
-5.24804518e-02,1.32046342e-01,0.00000000e+00,4.00000006e-01,5.00000000e-01,0.00000000e+00
-5.25622629e-02,1.30976811e-01,0.00000000e+00,4.00999993e-01,5.00000000e-01,0.00000000e+00
-5.26440777e-02,1.29907236e-01,0.00000000e+00,4.02000010e-01,5.00000000e-01,0.00000000e+00
-5.27258925e-02,1.28837705e-01,0.00000000e+00,4.02999997e-01,5.00000000e-01,0.00000000e+00
-5.28077073e-02,1.27768129e-01,0.00000000e+00,4.04000014e-01,5.00000000e-01,0.00000000e+00
-5.28895222e-02,1.26698598e-01,0.00000000e+00,4.05000001e-01,5.00000000e-01,0.00000000e+00
-5.29713333e-02,1.25629053e-01,0.00000000e+00,4.05999988e-01,5.00000000e-01,0.00000000e+00
-5.30531518e-02,1.24559492e-01,0.00000000e+00,4.07000005e-01,5.00000000e-01,0.00000000e+00
-5.31349629e-02,1.23489954e-01,0.00000000e+00,4.07999992e-01,5.00000000e-01,0.00000000e+00
-5.32167815e-02,1.22420385e-01,0.00000000e+00,4.09000009e-01,5.00000000e-01,0.00000000e+00
-5.32985926e-02,1.21350847e-01,0.00000000e+00,4.09999996e-01,5.00000000e-01,0.00000000e+00
-5.33804074e-02,1.20281279e-01,0.00000000e+00,4.11000013e-01,5.00000000e-01,0.00000000e+00
-5.34622222e-02,1.19211741e-01,0.00000000e+00,4.12000000e-01,5.00000000e-01,0.00000000e+00
-5.35442196e-02,1.18142806e-01,0.00000000e+00,4.12999988e-01,5.00000000e-01,0.00000000e+00
-5.36274724e-02,1.17077895e-01,0.00000000e+00,4.14000005e-01,5.00000000e-01,0.00000000e+00
-5.37107177e-02,1.16013020e-01,0.00000000e+00,4.14999992e-01,5.00000000e-01,0.00000000e+00
-5.37939705e-02,1.14948116e-01,0.00000000e+00,4.16000009e-01,5.00000000e-01,0.00000000e+00
-5.38772158e-02,1.13883242e-01,0.00000000e+00,4.16999996e-01,5.00000000e-01,0.00000000e+00
-5.39604649e-02,1.12818331e-01,0.00000000e+00,4.18000013e-01,5.00000000e-01,0.00000000e+00
-5.40437140e-02,1.11753456e-01,0.00000000e+00,4.19000000e-01,5.00000000e-01,0.00000000e+00
-5.41269630e-02,1.10688582e-01,0.00000000e+00,4.19999987e-01,5.00000000e-01,0.00000000e+00
-5.42102121e-02,1.09623671e-01,0.00000000e+00,4.21000004e-01,5.00000000e-01,0.00000000e+00
-5.42934574e-02,1.08558796e-01,0.00000000e+00,4.21999991e-01,5.00000000e-01,0.00000000e+00
-5.43767102e-02,1.07493892e-01,0.00000000e+00,4.23000008e-01,5.00000000e-01,0.00000000e+00
-5.44599555e-02,1.06429011e-01,0.00000000e+00,4.23999995e-01,5.00000000e-01,0.00000000e+00
-5.45432083e-02,1.05364107e-01,0.00000000e+00,4.25000012e-01,5.00000000e-01,0.00000000e+00
-5.46264537e-02,1.04299232e-01,0.00000000e+00,4.25999999e-01,5.00000000e-01,0.00000000e+00
-5.47097027e-02,1.03234358e-01,0.00000000e+00,4.26999986e-01,5.00000000e-01,0.00000000e+00
-5.47929518e-02,1.02169447e-01,0.00000000e+00,4.28000003e-01,5.00000000e-01,0.00000000e+00
-5.48762009e-02,1.01104572e-01,0.00000000e+00,4.28999990e-01,5.00000000e-01,0.00000000e+00
-5.49608208e-02,1.00041389e-01,0.00000000e+00,4.30000007e-01,5.00000000e-01,0.00000000e+00
-5.50461002e-02,9.89790708e-02,0.00000000e+00,4.30999994e-01,5.00000000e-01,0.00000000e+00
-5.51313795e-02,9.79167148e-02,0.00000000e+00,4.32000011e-01,5.00000000e-01,0.00000000e+00
-5.52166589e-02,9.68543962e-02,0.00000000e+00,4.32999998e-01,5.00000000e-01,0.00000000e+00
-5.53019345e-02,9.57920775e-02,0.00000000e+00,4.33999985e-01,5.00000000e-01,0.00000000e+00
-5.53872176e-02,9.47297215e-02,0.00000000e+00,4.35000002e-01,5.00000000e-01,0.00000000e+00
-5.54724932e-02,9.36674029e-02,0.00000000e+00,4.35999990e-01,5.00000000e-01,0.00000000e+00
-5.55577762e-02,9.26050469e-02,0.00000000e+00,4.37000006e-01,5.00000000e-01,0.00000000e+00
-5.56430519e-02,9.15427282e-02,0.00000000e+00,4.37999994e-01,5.00000000e-01,0.00000000e+00
-5.57283349e-02,9.04803723e-02,0.00000000e+00,4.39000010e-01,5.00000000e-01,0.00000000e+00
-5.58136106e-02,8.94180536e-02,0.00000000e+00,4.39999998e-01,5.00000000e-01,0.00000000e+00
-5.58988936e-02,8.83557051e-02,0.00000000e+00,4.41000015e-01,5.00000000e-01,0.00000000e+00
-5.59841692e-02,8.72933790e-02,0.00000000e+00,4.42000002e-01,5.00000000e-01,0.00000000e+00
-5.60694486e-02,8.62310603e-02,0.00000000e+00,4.42999989e-01,5.00000000e-01,0.00000000e+00
-5.61547279e-02,8.51687044e-02,0.00000000e+00,4.44000006e-01,5.00000000e-01,0.00000000e+00
-5.62400073e-02,8.41063857e-02,0.00000000e+00,4.44999993e-01,5.00000000e-01,0.00000000e+00
-5.63252866e-02,8.30440372e-02,0.00000000e+00,4.46000010e-01,5.00000000e-01,0.00000000e+00
-5.64126112e-02,8.19824785e-02,0.00000000e+00,4.46999997e-01,5.00000000e-01,0.00000000e+00
-5.65006211e-02,8.09211358e-02,0.00000000e+00,4.48000014e-01,5.00000000e-01,0.00000000e+00
-5.65886274e-02,7.98598304e-02,0.00000000e+00,4.49000001e-01,5.00000000e-01,0.00000000e+00
-5.66766374e-02,7.87985325e-02,0.00000000e+00,4.49999988e-01,5.00000000e-01,0.00000000e+00
-5.67646474e-02,7.77371898e-02,0.00000000e+00,4.51000005e-01,5.00000000e-01,0.00000000e+00
-5.68526536e-02,7.66758844e-02,0.00000000e+00,4.51999992e-01,5.00000000e-01,0.00000000e+00
-5.69406673e-02,7.56145492e-02,0.00000000e+00,4.53000009e-01,5.00000000e-01,0.00000000e+00
-5.70286736e-02,7.45532438e-02,0.00000000e+00,4.53999996e-01,5.00000000e-01,0.00000000e+00
-5.71166836e-02,7.34919086e-02,0.00000000e+00,4.55000013e-01,5.00000000e-01,0.00000000e+00
-5.72046936e-02,7.24306032e-02,0.00000000e+00,4.56000000e-01,5.00000000e-01,0.00000000e+00
-5.72926998e-02,7.13692978e-02,0.00000000e+00,4.56999987e-01,5.00000000e-01,0.00000000e+00
-5.73807098e-02,7.03079626e-02,0.00000000e+00,4.58000004e-01,5.00000000e-01,0.00000000e+00
-5.74687198e-02,6.92466572e-02,0.00000000e+00,4.58999991e-01,5.00000000e-01,0.00000000e+00
-5.75567298e-02,6.81853220e-02,0.00000000e+00,4.60000008e-01,5.00000000e-01,0.00000000e+00
-5.76447360e-02,6.71240166e-02,0.00000000e+00,4.60999995e-01,5.00000000e-01,0.00000000e+00
-5.77327460e-02,6.60626814e-02,0.00000000e+00,4.62000012e-01,5.00000000e-01,0.00000000e+00
-5.78207560e-02,6.50013760e-02,0.00000000e+00,4.63000000e-01,5.00000000e-01,0.00000000e+00
-5.79099394e-02,6.39400333e-02,0.00000000e+00,4.63999987e-01,5.00000000e-01,0.00000000e+00
-5.80014363e-02,6.28785864e-02,0.00000000e+00,4.65000004e-01,5.00000000e-01,0.00000000e+00
-5.80929294e-02,6.18171729e-02,0.00000000e+00,4.65999991e-01,5.00000000e-01,0.00000000e+00
-5.81844263e-02,6.07557260e-02,0.00000000e+00,4.67000008e-01,5.00000000e-01,0.00000000e+00
-5.82759194e-02,5.96943125e-02,0.00000000e+00,4.67999995e-01,5.00000000e-01,0.00000000e+00
-5.83674163e-02,5.86328655e-02,0.00000000e+00,4.69000012e-01,5.00000000e-01,0.00000000e+00
-5.84589131e-02,5.75714521e-02,0.00000000e+00,4.69999999e-01,5.00000000e-01,0.00000000e+00
-5.85504062e-02,5.65100387e-02,0.00000000e+00,4.70999986e-01,5.00000000e-01,0.00000000e+00
-5.86419031e-02,5.54485917e-02,0.00000000e+00,4.72000003e-01,5.00000000e-01,0.00000000e+00
-5.87333962e-02,5.43871745e-02,0.00000000e+00,4.72999990e-01,5.00000000e-01,0.00000000e+00
-5.88248931e-02,5.33257313e-02,0.00000000e+00,4.74000007e-01,5.00000000e-01,0.00000000e+00
-5.89163899e-02,5.22643141e-02,0.00000000e+00,4.74999994e-01,5.00000000e-01,0.00000000e+00
-5.90078868e-02,5.12028672e-02,0.00000000e+00,4.76000011e-01,5.00000000e-01,0.00000000e+00
-5.90993799e-02,5.01414537e-02,0.00000000e+00,4.76999998e-01,5.00000000e-01,0.00000000e+00
-5.91908731e-02,4.90800403e-02,0.00000000e+00,4.77999985e-01,5.00000000e-01,0.00000000e+00
-5.92823699e-02,4.80185933e-02,0.00000000e+00,4.79000002e-01,5.00000000e-01,0.00000000e+00
-5.93738668e-02,4.69571799e-02,0.00000000e+00,4.79999989e-01,5.00000000e-01,0.00000000e+00
-5.94653636e-02,4.58957329e-02,0.00000000e+00,4.81000006e-01,5.00000000e-01,0.00000000e+00
-5.95583804e-02,4.48370948e-02,0.00000000e+00,4.81999993e-01,5.00000000e-01,0.00000000e+00
-5.96534610e-02,4.37821709e-02,0.00000000e+00,4.83000010e-01,5.00000000e-01,0.00000000e+00
-5.97485378e-02,4.27272804e-02,0.00000000e+00,4.83999997e-01,5.00000000e-01,0.00000000e+00
-5.98436184e-02,4.16723564e-02,0.00000000e+00,4.85000014e-01,5.00000000e-01,0.00000000e+00
-5.99386953e-02,4.06174660e-02,0.00000000e+00,4.86000001e-01,5.00000000e-01,0.00000000e+00
-6.00337759e-02,3.95625755e-02,0.00000000e+00,4.86999989e-01,5.00000000e-01,0.00000000e+00
-6.01288527e-02,3.85076515e-02,0.00000000e+00,4.88000005e-01,5.00000000e-01,0.00000000e+00
-6.02239333e-02,3.74527611e-02,0.00000000e+00,4.88999993e-01,5.00000000e-01,0.00000000e+00
-6.03190102e-02,3.63978371e-02,0.00000000e+00,4.90000010e-01,5.00000000e-01,0.00000000e+00
-6.04140908e-02,3.53429466e-02,0.00000000e+00,4.90999997e-01,5.00000000e-01,0.00000000e+00
-6.05091713e-02,3.42880227e-02,0.00000000e+00,4.92000014e-01,5.00000000e-01,0.00000000e+00
-6.06042482e-02,3.32331322e-02,0.00000000e+00,4.93000001e-01,5.00000000e-01,0.00000000e+00
-6.06993251e-02,3.21782418e-02,0.00000000e+00,4.93999988e-01,5.00000000e-01,0.00000000e+00
-6.07944056e-02,3.11233196e-02,0.00000000e+00,4.95000005e-01,5.00000000e-01,0.00000000e+00
-6.08894825e-02,3.00684273e-02,0.00000000e+00,4.95999992e-01,5.00000000e-01,0.00000000e+00
-6.09845631e-02,2.90135052e-02,0.00000000e+00,4.97000009e-01,5.00000000e-01,0.00000000e+00
-6.10796399e-02,2.79586148e-02,0.00000000e+00,4.97999996e-01,5.00000000e-01,0.00000000e+00
-6.11747205e-02,2.69036908e-02,0.00000000e+00,4.99000013e-01,5.00000000e-01,0.00000000e+00
-6.12697974e-02,2.58488003e-02,0.00000000e+00,5.00000000e-01,5.00000000e-01,0.00000000e+00
-6.13698177e-02,2.47918274e-02,0.00000000e+00,5.00999987e-01,5.00000000e-01,0.00000000e+00
-6.14698417e-02,2.37348545e-02,0.00000000e+00,5.01999974e-01,5.00000000e-01,0.00000000e+00
-6.15698695e-02,2.26778183e-02,0.00000000e+00,5.03000021e-01,5.00000000e-01,0.00000000e+00
-6.16698898e-02,2.16208454e-02,0.00000000e+00,5.04000008e-01,5.00000000e-01,0.00000000e+00
