Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0             	3.564736e-01	1.782368e-01	1.782368e-01	-3.957338e-18	-1.943432e-17	1.547699e-17	-1.745565e-17	-7.435251e-28	-7.102393e-22	2.568450e-20	1.213201e-20	1.355249e-20
0.05          	2.930298e+01	1.465149e+01	1.465149e+01	2.670148e-06	1.334712e-06	1.335436e-06	-3.623262e-10	-1.948246e-20	9.585931e-19	-2.982660e-19	8.094601e-19	-1.107726e-18
0.1           	1.576700e+00	7.883501e-01	7.883501e-01	-1.957246e-05	-1.007155e-05	-9.500912e-06	-2.853182e-07	5.053777e-21	4.657639e-20	1.654329e-19	1.292928e-19	3.614006e-20
0.15          	1.284263e+00	6.421317e-01	6.421317e-01	-2.810336e-05	-1.480454e-05	-1.329882e-05	-7.528634e-07	7.073994e-21	3.879540e-20	1.832276e-19	1.304092e-19	5.281841e-20
0.2           	1.199526e+00	5.997632e-01	5.997632e-01	-6.518445e-06	-3.963615e-06	-2.554830e-06	-7.043922e-07	7.533193e-21	3.636200e-20	1.960594e-19	1.343917e-19	6.166769e-20
0.25          	1.165329e+00	5.826644e-01	5.826644e-01	1.593225e-06	5.546733e-07	1.038551e-06	-2.419390e-07	7.583184e-21	3.592091e-20	2.002369e-19	1.360393e-19	6.419753e-20
0.3           	1.148858e+00	5.744289e-01	5.744289e-01	5.275332e-07	2.440396e-07	2.834935e-07	-1.972693e-08	7.561192e-21	3.624956e-20	2.007726e-19	1.366359e-19	6.413673e-20
0.35          	1.140000e+00	5.700001e-01	5.700001e-01	4.916710e-06	2.402950e-06	2.513759e-06	-5.540439e-08	7.793615e-21	3.695336e-20	2.008385e-19	1.373726e-19	6.346588e-20
0.4           	1.126286e+00	5.631432e-01	5.631432e-01	-1.380265e-05	-6.965107e-06	-6.837543e-06	-6.378183e-08	8.275129e-21	3.752875e-20	2.001544e-19	1.376059e-19	6.254843e-20
0.45          	1.114422e+00	5.572111e-01	5.572111e-01	-1.942158e-05	-9.914444e-06	-9.507139e-06	-2.036524e-07	8.945553e-21	3.787912e-20	1.989195e-19	1.373389e-19	6.158063e-20
0.5           	1.101213e+00	5.506066e-01	5.506066e-01	-1.648313e-05	-8.601635e-06	-7.881492e-06	-3.600715e-07	9.802370e-21	3.838989e-20	1.972646e-19	1.370222e-19	6.024241e-20
0.55          	1.100838e+00	5.504189e-01	5.504189e-01	-1.559767e-05	-8.159219e-06	-7.438451e-06	-3.603843e-07	1.082388e-20	3.927494e-20	1.964317e-19	1.374908e-19	5.894092e-20
0.6           	1.100857e+00	5.504284e-01	5.504284e-01	-1.146868e-05	-5.976388e-06	-5.492295e-06	-2.420467e-07	1.183480e-20	3.996488e-20	1.950082e-19	1.374690e-19	5.753920e-20
0.65          	1.112430e+00	5.562148e-01	5.562148e-01	-9.709166e-06	-4.882572e-06	-4.826594e-06	-2.798904e-08	1.295122e-20	4.119710e-20	1.946205e-19	1.385074e-19	5.611315e-20
0.7           	1.124297e+00	5.621483e-01	5.621483e-01	-1.236435e-05	-6.017213e-06	-6.347135e-06	1.649609e-07	1.393720e-20	4.227202e-20	1.936966e-19	1.391203e-19	5.457627e-20
0.75          	1.138418e+00	5.692091e-01	5.692091e-01	-1.288055e-05	-6.236993e-06	-6.643557e-06	2.032820e-07	1.487325e-20	4.332365e-20	1.927062e-19	1.396768e-19	5.302944e-20
0.8           	1.156004e+00	5.780022e-01	5.780022e-01	-1.302237e-05	-6.194341e-06	-6.828028e-06	3.168437e-07	1.576477e-20	4.440784e-20	1.916511e-19	1.402334e-19	5.141770e-20
0.85          	1.179452e+00	5.897260e-01	5.897260e-01	-1.226721e-05	-5.713488e-06	-6.553721e-06	4.201165e-07	1.654276e-20	4.564183e-20	1.904299e-19	1.408568e-19	4.957311e-20
