Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0             	1.425894e+00	7.129471e-01	7.129471e-01	-1.582935e-17	-7.773730e-17	6.190794e-17	-6.982262e-17	-2.974100e-27	-2.840957e-21	1.027380e-19	4.852804e-20	5.420995e-20
0.05          	3.119265e+01	1.559632e+01	1.559632e+01	6.435453e-06	3.225692e-06	3.209760e-06	7.966009e-09	-7.252661e-20	8.932719e-19	1.954772e-19	9.910105e-19	-7.955333e-19
0.1           	2.964670e+00	1.482335e+00	1.482335e+00	-8.389315e-06	-5.067155e-06	-3.322160e-06	-8.724976e-07	7.333628e-21	6.990201e-20	1.997271e-19	1.697656e-19	2.996153e-20
0.15          	2.533112e+00	1.266556e+00	1.266556e+00	-3.705099e-06	-1.148174e-06	-2.556925e-06	7.043755e-07	9.664764e-21	6.163520e-20	2.036427e-19	1.634566e-19	4.018616e-20
0.2           	2.297484e+00	1.148742e+00	1.148742e+00	-3.365923e-06	-1.197252e-06	-2.168671e-06	4.857096e-07	1.099327e-20	5.774621e-20	2.072211e-19	1.613567e-19	4.586432e-20
0.25          	2.134941e+00	1.067471e+00	1.067471e+00	2.070738e-06	1.583419e-06	4.873184e-07	5.480504e-07	1.187809e-20	5.576960e-20	2.055032e-19	1.585212e-19	4.698202e-20
0.3           	2.011743e+00	1.005871e+00	1.005871e+00	-3.745619e-07	8.697672e-07	-1.244329e-06	1.057048e-06	1.271759e-20	5.465509e-20	2.030310e-19	1.561706e-19	4.686041e-20
0.35          	1.916446e+00	9.582228e-01	9.582228e-01	8.736743e-06	4.969619e-06	3.767124e-06	6.012479e-07	1.342920e-20	5.405443e-20	2.003629e-19	1.542359e-19	4.612703e-20
0.4           	1.842156e+00	9.210780e-01	9.210780e-01	9.589965e-06	4.970062e-06	4.619902e-06	1.750800e-07	1.414335e-20	5.379766e-20	1.982155e-19	1.529054e-19	4.531009e-20
0.45          	1.780599e+00	8.902997e-01	8.902997e-01	1.240854e-05	6.399446e-06	6.009092e-06	1.951768e-07	1.475140e-20	5.365982e-20	1.959651e-19	1.516424e-19	4.432273e-20
0.5           	1.730851e+00	8.654253e-01	8.654253e-01	1.380439e-05	7.181381e-06	6.623010e-06	2.791854e-07	1.525094e-20	5.349190e-20	1.935702e-19	1.502770e-19	4.329322e-20
0.55          	1.691467e+00	8.457335e-01	8.457335e-01	1.395812e-05	6.914369e-06	7.043749e-06	-6.469019e-08	1.569220e-20	5.355405e-20	1.914002e-19	1.492541e-19	4.214604e-20
0.6           	1.661999e+00	8.309993e-01	8.309993e-01	1.413390e-05	7.026805e-06	7.107095e-06	-4.014526e-08	1.607992e-20	5.367713e-20	1.894272e-19	1.483907e-19	4.103649e-20
0.65          	1.641251e+00	8.206254e-01	8.206254e-01	1.461549e-05	7.367051e-06	7.248443e-06	5.930400e-08	1.636736e-20	5.398726e-20	1.875847e-19	1.477796e-19	3.980511e-20
0.7           	1.626666e+00	8.133332e-01	8.133332e-01	1.413842e-05	7.232162e-06	6.906258e-06	1.629518e-07	1.662200e-20	5.438334e-20	1.860298e-19	1.473983e-19	3.863157e-20
0.75          	1.613710e+00	8.068551e-01	8.068551e-01	1.459371e-05	7.194505e-06	7.399209e-06	-1.023520e-07	1.688006e-20	5.467219e-20	1.844309e-19	1.468876e-19	3.754325e-20
0.8           	1.604979e+00	8.024895e-01	8.024895e-01	1.424675e-05	6.867120e-06	7.379632e-06	-2.562561e-07	1.708477e-20	5.501320e-20	1.828891e-19	1.464578e-19	3.643138e-20
0.85          	1.599007e+00	7.995033e-01	7.995033e-01	1.445089e-05	7.297709e-06	7.153179e-06	7.226483e-08	1.729199e-20	5.537312e-20	1.814988e-19	1.461225e-19	3.537629e-20
0.9           	1.594194e+00	7.970970e-01	7.970970e-01	1.427555e-05	6.971926e-06	7.303628e-06	-1.658511e-07	1.744299e-20	5.567141e-20	1.799303e-19	1.456365e-19	3.429373e-20
0.95          	1.590148e+00	7.950739e-01	7.950739e-01	1.422634e-05	7.094752e-06	7.131585e-06	-1.841657e-08	1.756010e-20	5.587714e-20	1.782246e-19	1.449894e-19	3.323514e-20
1             	1.585508e+00	7.927540e-01	7.927540e-01	9.226243e-06	4.573917e-06	4.652325e-06	-3.920383e-08	1.762778e-20	5.595451e-20	1.762379e-19	1.440735e-19	3.216443e-20
1.05          	1.584600e+00	7.923000e-01	7.923000e-01	9.352225e-06	4.712283e-06	4.639942e-06	3.617005e-08	1.772494e-20	5.622317e-20	1.746727e-19	1.435595e-19	3.111321e-20
1.1           	1.583523e+00	7.917615e-01	7.917615e-01	8.004511e-06	4.074477e-06	3.930033e-06	7.222201e-08	1.780948e-20	5.641330e-20	1.731444e-19	1.429855e-19	3.015890e-20
1.15          	1.582844e+00	7.914219e-01	7.914219e-01	6.474556e-06	3.347782e-06	3.126774e-06	1.105042e-07	1.787899e-20	5.658188e-20	1.715906e-19	1.423772e-19	2.921342e-20
1.2           	1.583687e+00	7.918437e-01	7.918437e-01	5.817211e-06	3.079016e-06	2.738195e-06	1.704104e-07	1.796200e-20	5.679549e-20	1.703029e-19	1.419469e-19	2.835597e-20
1.25          	1.582187e+00	7.910935e-01	7.910935e-01	4.996888e-06	2.668614e-06	2.328274e-06	1.701698e-07	1.799872e-20	5.687302e-20	1.686036e-19	1.411748e-19	2.742880e-20
1.3           	1.579661e+00	7.898303e-01	7.898303e-01	4.977642e-06	2.730176e-06	2.247466e-06	2.413554e-07	1.800228e-20	5.687273e-20	1.667359e-19	1.402407e-19	2.649522e-20
1.35          	1.579286e+00	7.896430e-01	7.896430e-01	3.441605e-06	1.919222e-06	1.522384e-06	1.984191e-07	1.801755e-20	5.694735e-20	1.651176e-19	1.395062e-19	2.561145e-20
1.4           	1.578765e+00	7.893823e-01	7.893823e-01	3.783133e-06	2.138769e-06	1.644364e-06	2.472026e-07	1.804882e-20	5.701605e-20	1.636090e-19	1.388206e-19	2.478846e-20
1.45          	1.578418e+00	7.892089e-01	7.892089e-01	3.124052e-06	1.816131e-06	1.307921e-06	2.541051e-07	1.806357e-20	5.706873e-20	1.620918e-19	1.381146e-19	2.397715e-20
1.5           	1.577770e+00	7.888849e-01	7.888849e-01	2.561790e-06	1.591615e-06	9.701748e-07	3.107203e-07	1.807466e-20	5.709349e-20	1.605662e-19	1.373766e-19	2.318961e-20
1.55          	1.577420e+00	7.887101e-01	7.887101e-01	2.438048e-06	1.524768e-06	9.132800e-07	3.057442e-07	1.808595e-20	5.711448e-20	1.591315e-19	1.366802e-19	2.245125e-20
1.6           	1.576408e+00	7.882041e-01	7.882041e-01	1.992650e-06	1.296959e-06	6.956910e-07	3.006340e-07	1.809888e-20	5.710688e-20	1.577742e-19	1.359940e-19	2.178025e-20
1.65          	1.576611e+00	7.883055e-01	7.883055e-01	1.783923e-06	1.230465e-06	5.534585e-07	3.385030e-07	1.811512e-20	5.715448e-20	1.565057e-19	1.354073e-19	2.109836e-20
1.7           	1.573946e+00	7.869730e-01	7.869730e-01	-1.850632e-06	-6.422032e-07	-1.208429e-06	2.831128e-07	1.808566e-20	5.705064e-20	1.548965e-19	1.344989e-19	2.039761e-20
1.75          	1.571310e+00	7.856551e-01	7.856551e-01	-2.049731e-06	-7.398332e-07	-1.309898e-06	2.850324e-07	1.805319e-20	5.693966e-20	1.533169e-19	1.335981e-19	1.971881e-20
1.8           	1.569571e+00	7.847853e-01	7.847853e-01	-2.359270e-06	-9.120957e-07	-1.447174e-06	2.675391e-07	1.803860e-20	5.687209e-20	1.519469e-19	1.328455e-19	1.910134e-20
1.85          	1.567929e+00	7.839645e-01	7.839645e-01	-2.787695e-06	-1.162913e-06	-1.624783e-06	2.309351e-07	1.802611e-20	5.680822e-20	1.506611e-19	1.321388e-19	1.852231e-20
1.9           	1.566227e+00	7.831136e-01	7.831136e-01	-2.961278e-06	-1.198634e-06	-1.762644e-06	2.820048e-07	1.801134e-20	5.674021e-20	1.494267e-19	1.314535e-19	1.797313e-20
1.95          	1.564905e+00	7.824526e-01	7.824526e-01	-3.104337e-06	-1.286681e-06	-1.817656e-06	2.654876e-07	1.799844e-20	5.668995e-20	1.482834e-19	1.308317e-19	1.745176e-20
2             	1.564088e+00	7.820440e-01	7.820440e-01	-3.108224e-06	-1.280718e-06	-1.827506e-06	2.733943e-07	1.801024e-20	5.666823e-20	1.474907e-19	1.304136e-19	1.707711e-20
2.05          	1.559725e+00	7.798624e-01	7.798624e-01	-3.882147e-06	-1.685148e-06	-2.196998e-06	2.559252e-07	1.793241e-20	5.646022e-20	1.458786e-19	1.293995e-19	1.647910e-20
2.1           	1.557117e+00	7.785586e-01	7.785586e-01	-3.575623e-06	-1.524908e-06	-2.050715e-06	2.629036e-07	1.789393e-20	5.634431e-20	1.446968e-19	1.286927e-19	1.600408e-20
2.15          	1.554982e+00	7.774909e-01	7.774909e-01	-4.002290e-06	-1.765925e-06	-2.236364e-06	2.352194e-07	1.786520e-20	5.625391e-20	1.436830e-19	1.280954e-19	1.558761e-20
2.2           	1.551923e+00	7.759616e-01	7.759616e-01	-3.377620e-06	-1.416293e-06	-1.961326e-06	2.725165e-07	1.781788e-20	5.611886e-20	1.425568e-19	1.273973e-19	1.515953e-20
2.25          	1.547658e+00	7.738292e-01	7.738292e-01	-3.455366e-06	-1.424156e-06	-2.031210e-06	3.035274e-07	1.774544e-20	5.592197e-20	1.412424e-19	1.265432e-19	1.469923e-20
2.3           	1.544628e+00	7.723141e-01	7.723141e-01	-2.863927e-06	-1.189399e-06	-1.674528e-06	2.425646e-07	1.769591e-20	5.578558e-20	1.402009e-19	1.258860e-19	1.431486e-20
2.35          	1.541821e+00	7.709106e-01	7.709106e-01	-3.525398e-06	-1.429322e-06	-2.096076e-06	3.333773e-07	1.764611e-20	5.566259e-20	1.392034e-19	1.252643e-19	1.393912e-20
2.4           	1.539165e+00	7.695826e-01	7.695826e-01	-3.427382e-06	-1.430565e-06	-1.996817e-06	2.831262e-07	1.759468e-20	5.554747e-20	1.382392e-19	1.246671e-19	1.357212e-20
2.45          	1.536082e+00	7.680410e-01	7.680410e-01	-3.043047e-06	-1.254976e-06	-1.788070e-06	2.665470e-07	1.753844e-20	5.541284e-20	1.372979e-19	1.240618e-19	1.323614e-20
2.5           	1.533701e+00	7.668503e-01	7.668503e-01	-3.279127e-06	-1.378792e-06	-1.900335e-06	2.607714e-07	1.750107e-20	5.531903e-20	1.365851e-19	1.236116e-19	1.297353e-20
2.55          	1.529199e+00	7.645993e-01	7.645993e-01	-2.980493e-06	-1.175305e-06	-1.805189e-06	3.149420e-07	1.741217e-20	5.511247e-20	1.353860e-19	1.228055e-19	1.258055e-20
2.6           	1.525998e+00	7.629989e-01	7.629989e-01	-2.981184e-06	-1.190352e-06	-1.790832e-06	3.002398e-07	1.735103e-20	5.497482e-20	1.345146e-19	1.222321e-19	1.228247e-20
2.65          	1.522792e+00	7.613961e-01	7.613961e-01	-2.704124e-06	-1.073616e-06	-1.630507e-06	2.784454e-07	1.728829e-20	5.483650e-20	1.336613e-19	1.216671e-19	1.199415e-20
2.7           	1.519652e+00	7.598260e-01	7.598260e-01	-2.642930e-06	-1.026604e-06	-1.616326e-06	2.948606e-07	1.722873e-20	5.470262e-20	1.328381e-19	1.211216e-19	1.171641e-20
2.75          	1.515039e+00	7.575195e-01	7.575195e-01	-3.404551e-06	-1.405703e-06	-1.998848e-06	2.965724e-07	1.713502e-20	5.449301e-20	1.317142e-19	1.203501e-19	1.136411e-20
2.8           	1.511437e+00	7.557187e-01	7.557187e-01	-2.419419e-06	-9.203641e-07	-1.499054e-06	2.893451e-07	1.705049e-20	5.434101e-20	1.308355e-19	1.197588e-19	1.107676e-20
2.85          	1.506899e+00	7.534496e-01	7.534496e-01	-3.462909e-06	-1.402166e-06	-2.060743e-06	3.292889e-07	1.695431e-20	5.414007e-20	1.297980e-19	1.190391e-19	1.075894e-20
2.9           	1.502843e+00	7.514217e-01	7.514217e-01	-2.641824e-06	-1.002812e-06	-1.639012e-06	3.180999e-07	1.687471e-20	5.396931e-20	1.289241e-19	1.184313e-19	1.049272e-20
2.95          	1.499303e+00	7.496513e-01	7.496513e-01	-2.871744e-06	-1.090406e-06	-1.781339e-06	3.454664e-07	1.680851e-20	5.382343e-20	1.281991e-19	1.179230e-19	1.027611e-20
3             	1.496625e+00	7.483127e-01	7.483127e-01	-2.305259e-06	-8.647145e-07	-1.440545e-06	2.879152e-07	1.676109e-20	5.372412e-20	1.276837e-19	1.175660e-19	1.011775e-20
3.05          	1.492474e+00	7.462371e-01	7.462371e-01	-2.082141e-06	-7.331905e-07	-1.348951e-06	3.078802e-07	1.667024e-20	5.353879e-20	1.267270e-19	1.169023e-19	9.824727e-21
3.1           	1.489080e+00	7.445398e-01	7.445398e-01	-1.633078e-06	-4.680079e-07	-1.165070e-06	3.485311e-07	1.660173e-20	5.339827e-20	1.260250e-19	1.164108e-19	9.614218e-21
3.15          	1.486114e+00	7.430570e-01	7.430570e-01	-1.825960e-06	-6.062247e-07	-1.219735e-06	3.067553e-07	1.653730e-20	5.327731e-20	1.253675e-19	1.159611e-19	9.406449e-21
3.2           	1.483153e+00	7.415766e-01	7.415766e-01	-2.311943e-06	-8.563587e-07	-1.455584e-06	2.996126e-07	1.647416e-20	5.315808e-20	1.247345e-19	1.155253e-19	9.209180e-21
