Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0             	3.564736e-02	1.782368e-02	1.782368e-02	-3.726945e-19	-1.426403e-18	1.053709e-18	-1.240056e-18	-7.435251e-29	-7.102393e-23	2.568450e-21	1.213201e-21	1.355249e-21
0.05          	2.868667e+01	1.434334e+01	1.434334e+01	3.469052e-06	1.734324e-06	1.734728e-06	-2.017503e-10	1.119787e-21	9.844467e-19	-4.775866e-19	7.456534e-19	-1.223240e-18
0.1           	1.080636e+00	5.403182e-01	5.403182e-01	1.405473e-05	7.051900e-06	7.002834e-06	2.453335e-08	4.066212e-21	3.763681e-20	1.573362e-19	1.163049e-19	4.103126e-20
0.15          	8.139571e-01	4.069786e-01	4.069786e-01	1.076605e-05	5.414684e-06	5.351370e-06	3.165723e-08	5.873567e-21	2.975140e-20	1.797529e-19	1.196278e-19	6.012504e-20
0.2           	7.684132e-01	3.842066e-01	3.842066e-01	-1.440178e-05	-7.189667e-06	-7.212117e-06	1.122467e-08	5.849579e-21	2.776320e-20	1.961833e-19	1.258549e-19	7.032846e-20
0.25          	7.754767e-01	3.877384e-01	3.877384e-01	2.582241e-05	1.294443e-05	1.287798e-05	3.322655e-08	5.160242e-21	2.796472e-20	2.025485e-19	1.292390e-19	7.330953e-20
0.3           	7.994247e-01	3.997124e-01	3.997124e-01	3.874630e-06	1.937520e-06	1.937110e-06	2.045786e-10	4.282375e-21	2.900410e-20	2.041010e-19	1.310546e-19	7.304638e-20
0.35          	8.257159e-01	4.128580e-01	4.128580e-01	2.791315e-05	1.392605e-05	1.398710e-05	-3.052716e-08	3.647032e-21	3.032107e-20	2.044155e-19	1.325288e-19	7.188667e-20
0.4           	8.435175e-01	4.217588e-01	4.217588e-01	2.788731e-05	1.389010e-05	1.399722e-05	-5.356175e-08	3.494188e-21	3.154603e-20	2.049393e-19	1.340157e-19	7.092362e-20
0.45          	8.552968e-01	4.276484e-01	4.276484e-01	-8.681078e-06	-4.379289e-06	-4.301790e-06	-3.874940e-08	3.815675e-21	3.210202e-20	2.034569e-19	1.338305e-19	6.962642e-20
0.5           	8.655249e-01	4.327625e-01	4.327625e-01	-2.307424e-05	-1.159691e-05	-1.147733e-05	-5.978535e-08	4.689188e-21	3.308234e-20	2.024563e-19	1.343105e-19	6.814582e-20
0.55          	8.842880e-01	4.421440e-01	4.421440e-01	1.851699e-05	9.218684e-06	9.298302e-06	-3.980907e-08	5.899457e-21	3.434771e-20	2.017229e-19	1.352092e-19	6.651374e-20
0.6           	9.056151e-01	4.528075e-01	4.528075e-01	2.014940e-05	1.005274e-05	1.009666e-05	-2.196265e-08	7.321074e-21	3.572290e-20	2.011442e-19	1.362950e-19	6.484922e-20
0.65          	9.429253e-01	4.714627e-01	4.714627e-01	-1.296571e-05	-6.530272e-06	-6.435436e-06	-4.741797e-08	8.952188e-21	3.783449e-20	2.020852e-19	1.388771e-19	6.320811e-20
0.7           	9.723446e-01	4.861723e-01	4.861723e-01	-1.853331e-05	-9.334881e-06	-9.198428e-06	-6.822644e-08	1.048505e-20	3.945932e-20	2.022603e-19	1.405895e-19	6.167084e-20
0.75          	1.005360e+00	5.026800e-01	5.026800e-01	-1.012251e-05	-5.151398e-06	-4.971114e-06	-9.014166e-08	1.197472e-20	4.113349e-20	2.012491e-19	1.417580e-19	5.949104e-20
0.8           	1.044913e+00	5.224563e-01	5.224563e-01	-2.465413e-05	-1.242649e-05	-1.222765e-05	-9.942010e-08	1.340287e-20	4.295187e-20	2.010627e-19	1.434832e-19	5.757950e-20
0.85          	1.089518e+00	5.447591e-01	5.447591e-01	-2.505912e-05	-1.263716e-05	-1.242196e-05	-1.075992e-07	1.482170e-20	4.480053e-20	2.000082e-19	1.448046e-19	5.520355e-20
