Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0             	4.180066e-01	2.090033e-01	2.090033e-01	2.862294e-17	-5.030698e-17	7.892992e-17	-6.461845e-17	4.960917e-22	6.171668e-21	1.053243e-35	6.171668e-21	-6.171668e-21
0.5           	1.145397e+00	5.726986e-01	5.726986e-01	-2.838154e-07	-1.412196e-07	-1.425957e-07	6.880448e-10	1.844806e-19	-2.554414e-21	-2.008841e-20	-1.259862e-20	-7.489793e-21
1             	1.287857e+00	6.439286e-01	6.439286e-01	1.259904e-08	5.841359e-09	6.757684e-09	-4.581624e-10	4.197523e-19	-3.410761e-21	-1.824333e-20	-1.253243e-20	-5.710906e-21
1.5           	1.740584e+00	8.702921e-01	8.702921e-01	1.215985e-09	2.128344e-10	1.003151e-09	-3.951583e-10	5.992796e-19	-4.553687e-21	-1.548044e-20	-1.229391e-20	-3.186535e-21
2             	2.404553e+00	1.202277e+00	1.202277e+00	-3.510836e-11	-2.525272e-10	2.174188e-10	-2.349730e-10	7.095665e-19	-5.613399e-21	-1.129446e-20	-1.126063e-20	-3.382981e-23
2.5           	3.010899e+00	1.505449e+00	1.505449e+00	-1.438656e-07	-3.613353e-08	-1.077320e-07	3.579926e-08	8.042455e-19	-5.607795e-21	-5.770757e-21	-8.493173e-21	2.722416e-21
3             	3.167865e+00	1.583932e+00	1.583932e+00	1.078054e-07	5.424749e-08	5.355796e-08	3.447627e-10	7.884357e-19	-6.754999e-21	-4.080883e-21	-8.795441e-21	4.714558e-21
3.5           	2.965643e+00	1.482821e+00	1.482821e+00	-2.136273e-08	-9.701511e-09	-1.166122e-08	9.798525e-10	6.625881e-19	-8.185686e-21	-4.325417e-21	-1.034839e-20	6.022977e-21
4             	2.763379e+00	1.381690e+00	1.381690e+00	6.416251e-07	3.302125e-07	3.114127e-07	9.399916e-09	5.528299e-19	-9.065970e-21	-4.202148e-21	-1.116704e-20	6.964896e-21
4.5           	2.649032e+00	1.324516e+00	1.324516e+00	1.023131e-06	5.147157e-07	5.084156e-07	3.150062e-09	4.987839e-19	-9.190695e-21	-3.264522e-21	-1.082296e-20	7.558434e-21
5             	2.615750e+00	1.307875e+00	1.307875e+00	3.100952e-07	1.645798e-07	1.455154e-07	9.532232e-09	4.947372e-19	-8.878882e-21	-2.075524e-21	-9.916644e-21	7.841121e-21
5.5           	2.510300e+00	1.255150e+00	1.255150e+00	1.830882e-07	9.209477e-08	9.099343e-08	5.506687e-10	4.944695e-19	-8.328815e-21	-1.388338e-21	-9.022984e-21	7.634645e-21
6             	2.291566e+00	1.145783e+00	1.145783e+00	1.914921e-07	1.047552e-07	8.673691e-08	9.009150e-09	4.762374e-19	-7.809923e-21	-1.369626e-21	-8.494736e-21	7.125110e-21
6.5           	2.029356e+00	1.014678e+00	1.014678e+00	1.943879e-08	8.886852e-09	1.055194e-08	-8.325427e-10	4.363358e-19	-7.224733e-21	-1.304662e-21	-7.877064e-21	6.572402e-21
7             	1.915777e+00	9.578883e-01	9.578883e-01	2.663452e-07	1.627526e-07	1.035926e-07	2.958002e-08	4.092438e-19	-6.816325e-21	-6.761569e-22	-7.154404e-21	6.478247e-21
7.5           	1.967923e+00	9.839614e-01	9.839614e-01	1.092974e-06	5.661014e-07	5.268726e-07	1.961440e-08	4.162602e-19	-6.556831e-21	4.568422e-22	-6.328409e-21	6.785252e-21
8             	2.091329e+00	1.045665e+00	1.045665e+00	-4.049434e-07	-1.862567e-07	-2.186867e-07	1.621503e-08	4.409041e-19	-6.428739e-21	1.389243e-21	-5.734117e-21	7.123360e-21
8.5           	2.091164e+00	1.045582e+00	1.045582e+00	3.378585e-07	1.880443e-07	1.498143e-07	1.911500e-08	4.493054e-19	-6.215560e-21	1.651731e-21	-5.389694e-21	7.041426e-21
9             	1.978196e+00	9.890979e-01	9.890979e-01	1.794712e-07	1.228954e-07	5.657579e-08	3.315982e-08	4.346228e-19	-5.990571e-21	1.505570e-21	-5.237786e-21	6.743356e-21
9.5           	1.869842e+00	9.349209e-01	9.349209e-01	1.374567e-07	8.541864e-08	5.203803e-08	1.669031e-08	4.117464e-19	-5.913181e-21	1.428599e-21	-5.198881e-21	6.627480e-21
10            	1.861499e+00	9.307495e-01	9.307495e-01	1.311887e-06	6.452684e-07	6.666189e-07	-1.067529e-08	4.010189e-19	-6.033561e-21	1.622560e-21	-5.222281e-21	6.844841e-21
10.5          	1.915656e+00	9.578280e-01	9.578280e-01	9.062451e-07	4.385892e-07	4.676559e-07	-1.453332e-08	4.076838e-19	-6.137181e-21	1.990526e-21	-5.141918e-21	7.132444e-21
11            	1.937049e+00	9.685244e-01	9.685244e-01	5.809790e-07	2.887671e-07	2.922119e-07	-1.722373e-09	4.164140e-19	-6.197936e-21	2.139508e-21	-5.128182e-21	7.267689e-21
11.5          	1.880591e+00	9.402955e-01	9.402955e-01	1.391045e-06	6.885850e-07	7.024595e-07	-6.937255e-09	4.121301e-19	-6.297271e-21	1.835597e-21	-5.379472e-21	7.215070e-21
12            	1.789248e+00	8.946240e-01	8.946240e-01	1.165303e-06	5.833263e-07	5.819769e-07	6.747335e-10	3.956139e-19	-6.430842e-21	1.466704e-21	-5.697490e-21	7.164194e-21
12.5          	1.746429e+00	8.732146e-01	8.732146e-01	2.409032e-06	1.207310e-06	1.201722e-06	2.793809e-09	3.791580e-19	-6.545277e-21	1.420460e-21	-5.835047e-21	7.255507e-21
13            	1.762710e+00	8.813549e-01	8.813549e-01	3.030346e-06	1.519649e-06	1.510697e-06	4.475738e-09	3.735167e-19	-6.563496e-21	1.739831e-21	-5.693581e-21	7.433412e-21
13.5          	1.798192e+00	8.990961e-01	8.990961e-01	2.914880e-06	1.457699e-06	1.457180e-06	2.595058e-10	3.776459e-19	-6.517439e-21	2.066660e-21	-5.484109e-21	7.550769e-21
14            	1.795347e+00	8.976737e-01	8.976737e-01	3.833223e-06	1.897932e-06	1.935290e-06	-1.867901e-08	3.823284e-19	-6.460108e-21	2.160663e-21	-5.379776e-21	7.540439e-21
14.5          	1.738205e+00	8.691027e-01	8.691027e-01	4.613599e-06	2.308096e-06	2.305503e-06	1.296574e-09	3.801507e-19	-6.413854e-21	2.009162e-21	-5.409273e-21	7.418435e-21
15            	1.671902e+00	8.359508e-01	8.359508e-01	5.512135e-06	2.748559e-06	2.763576e-06	-7.508325e-09	3.707288e-19	-6.363522e-21	1.943591e-21	-5.391727e-21	7.335318e-21
15.5          	1.643588e+00	8.217941e-01	8.217941e-01	4.996626e-06	2.494468e-06	2.502158e-06	-3.845107e-09	3.612374e-19	-6.310712e-21	2.071341e-21	-5.275041e-21	7.346382e-21
