Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0             	1.045016e+00	5.225082e-01	5.225082e-01	5.984796e-17	-1.903859e-16	2.502339e-16	-2.203099e-16	1.240229e-21	1.542917e-20	3.084497e-35	1.542917e-20	-1.542917e-20
0.5           	1.665863e+00	8.329317e-01	8.329317e-01	-5.696077e-06	-2.894987e-06	-2.801091e-06	-4.694805e-08	2.125644e-19	-2.530303e-22	-8.499829e-21	-4.502945e-21	-3.996884e-21
1             	1.633038e+00	8.165188e-01	8.165188e-01	-1.640333e-06	-8.506186e-07	-7.897140e-07	-3.045230e-08	3.329707e-19	-1.219170e-21	-6.338999e-21	-4.388669e-21	-1.950330e-21
1.5           	1.933397e+00	9.666984e-01	9.666984e-01	-1.883349e-07	-1.083350e-07	-7.999989e-08	-1.416757e-08	4.072063e-19	-2.585145e-21	-4.779682e-21	-4.974986e-21	1.953040e-22
2             	2.373491e+00	1.186745e+00	1.186745e+00	-6.449416e-09	8.188132e-09	-1.463755e-08	1.141284e-08	4.939361e-19	-3.109548e-21	-1.870804e-21	-4.044950e-21	2.174146e-21
2.5           	2.772512e+00	1.386256e+00	1.386256e+00	-4.101594e-07	-2.034218e-07	-2.067376e-07	1.657896e-09	5.655752e-19	-2.970564e-21	1.468103e-21	-2.236512e-21	3.704615e-21
3             	2.949959e+00	1.474980e+00	1.474980e+00	-2.566369e-08	-2.145311e-08	-4.210582e-09	-8.621265e-09	5.863146e-19	-3.454550e-21	2.713454e-21	-2.097823e-21	4.811277e-21
3.5           	2.881391e+00	1.440696e+00	1.440696e+00	1.975607e-08	2.965340e-08	-9.897326e-09	1.977536e-08	5.502931e-19	-4.414943e-21	2.203195e-21	-3.313346e-21	5.516541e-21
4             	2.717992e+00	1.358996e+00	1.358996e+00	-3.546306e-07	-1.546092e-07	-2.000215e-07	2.270615e-08	5.040620e-19	-5.209463e-21	1.500798e-21	-4.459064e-21	5.959862e-21
4.5           	2.576293e+00	1.288147e+00	1.288147e+00	7.774503e-08	7.767681e-08	6.822569e-11	3.880429e-08	4.702641e-19	-5.473866e-21	1.436021e-21	-4.755855e-21	6.191876e-21
5             	2.485042e+00	1.242521e+00	1.242521e+00	2.098821e-07	1.328185e-07	7.706351e-08	2.787752e-08	4.519220e-19	-5.459196e-21	1.768153e-21	-4.575119e-21	6.343272e-21
5.5           	2.412912e+00	1.206456e+00	1.206456e+00	1.127038e-06	5.940329e-07	5.330048e-07	3.051406e-08	4.403348e-19	-5.296228e-21	2.181010e-21	-4.205723e-21	6.386733e-21
6             	2.333908e+00	1.166954e+00	1.166954e+00	1.028916e-06	5.401327e-07	4.887828e-07	2.567495e-08	4.294525e-19	-5.129207e-21	2.470209e-21	-3.894102e-21	6.364312e-21
6.5           	2.253080e+00	1.126540e+00	1.126540e+00	2.069843e-06	1.091310e-06	9.785330e-07	5.638862e-08	4.185674e-19	-4.973325e-21	2.673052e-21	-3.636799e-21	6.309851e-21
7             	2.183303e+00	1.091652e+00	1.091652e+00	1.820780e-06	1.061882e-06	7.588971e-07	1.514926e-07	4.088076e-19	-4.798385e-21	2.910922e-21	-3.342924e-21	6.253846e-21
7.5           	2.134909e+00	1.067454e+00	1.067454e+00	2.507090e-06	1.360885e-06	1.146205e-06	1.073402e-07	4.026549e-19	-4.618220e-21	3.193678e-21	-3.021381e-21	6.215059e-21
8             	2.102557e+00	1.051278e+00	1.051278e+00	3.291712e-06	1.776543e-06	1.515169e-06	1.306871e-07	3.991297e-19	-4.454507e-21	3.491918e-21	-2.708548e-21	6.200466e-21
8.5           	2.074708e+00	1.037354e+00	1.037354e+00	3.895210e-06	2.053511e-06	1.841700e-06	1.059057e-07	3.962300e-19	-4.304270e-21	3.764483e-21	-2.422028e-21	6.186511e-21
9             	2.045604e+00	1.022802e+00	1.022802e+00	4.223709e-06	2.173218e-06	2.050492e-06	6.136313e-08	3.925905e-19	-4.223513e-21	3.928405e-21	-2.259310e-21	6.187715e-21
9.5           	2.019516e+00	1.009758e+00	1.009758e+00	4.720984e-06	2.460772e-06	2.260212e-06	1.002798e-07	3.882280e-19	-4.278371e-21	3.934267e-21	-2.311238e-21	6.245505e-21
10            	1.996008e+00	9.980038e-01	9.980038e-01	4.663173e-06	2.362191e-06	2.300982e-06	3.060478e-08	3.836838e-19	-4.409397e-21	3.873301e-21	-2.472747e-21	6.346048e-21
10.5          	1.978770e+00	9.893851e-01	9.893851e-01	6.461183e-06	3.258164e-06	3.203019e-06	2.757259e-08	3.795832e-19	-4.533765e-21	3.821079e-21	-2.623226e-21	6.444305e-21
11            	1.960727e+00	9.803635e-01	9.803635e-01	6.347668e-06	3.195553e-06	3.152115e-06	2.171866e-08	3.756541e-19	-4.623633e-21	3.804416e-21	-2.721424e-21	6.525841e-21
11.5          	1.942763e+00	9.713814e-01	9.713814e-01	7.123522e-06	3.597538e-06	3.525984e-06	3.577732e-08	3.716533e-19	-4.697533e-21	3.789145e-21	-2.802961e-21	6.592106e-21
12            	1.923304e+00	9.616520e-01	9.616520e-01	8.573772e-06	4.306681e-06	4.267091e-06	1.979486e-08	3.675017e-19	-4.763754e-21	3.769425e-21	-2.879042e-21	6.648466e-21
12.5          	1.904222e+00	9.521110e-01	9.521110e-01	8.502356e-06	4.281289e-06	4.221067e-06	3.011134e-08	3.635672e-19	-4.827709e-21	3.754108e-21	-2.950655e-21	6.704763e-21
13            	1.887775e+00	9.438876e-01	9.438876e-01	9.041025e-06	4.555964e-06	4.485061e-06	3.545134e-08	3.599802e-19	-4.885380e-21	3.739339e-21	-3.015710e-21	6.755049e-21
13.5          	1.870295e+00	9.351475e-01	9.351475e-01	9.439970e-06	4.721660e-06	4.718310e-06	1.675031e-09	3.565717e-19	-4.920721e-21	3.754284e-21	-3.043579e-21	6.797863e-21
14            	1.854568e+00	9.272842e-01	9.272842e-01	1.157002e-05	5.820034e-06	5.749982e-06	3.502614e-08	3.534993e-19	-4.942210e-21	3.773994e-21	-3.055213e-21	6.829207e-21
14.5          	1.838507e+00	9.192534e-01	9.192534e-01	1.091801e-05	5.452924e-06	5.465083e-06	-6.079396e-09	3.506080e-19	-4.951463e-21	3.806962e-21	-3.047982e-21	6.854945e-21
15            	1.823174e+00	9.115872e-01	9.115872e-01	9.473620e-06	4.753662e-06	4.719958e-06	1.685244e-08	3.478796e-19	-4.955988e-21	3.841490e-21	-3.035243e-21	6.876733e-21
15.5          	1.808407e+00	9.042033e-01	9.042033e-01	8.800032e-06	4.402578e-06	4.397454e-06	2.561876e-09	3.453231e-19	-4.958918e-21	3.875123e-21	-3.021357e-21	6.896479e-21
16            	1.794293e+00	8.971464e-01	8.971464e-01	7.840398e-06	3.900893e-06	3.939505e-06	-1.930559e-08	3.429174e-19	-4.959508e-21	3.914577e-21	-3.002219e-21	6.916796e-21
16.5          	1.781314e+00	8.906571e-01	8.906571e-01	5.350275e-06	2.673330e-06	2.676945e-06	-1.807733e-09	3.407494e-19	-4.960649e-21	3.953712e-21	-2.983793e-21	6.937505e-21
17            	1.769392e+00	8.846960e-01	8.846960e-01	3.700753e-06	1.797796e-06	1.902957e-06	-5.258047e-08	3.386467e-19	-4.961017e-21	3.989223e-21	-2.966406e-21	6.955629e-21
17.5          	1.757702e+00	8.788508e-01	8.788508e-01	1.990414e-06	9.762938e-07	1.014120e-06	-1.891307e-08	3.366207e-19	-4.961990e-21	4.025512e-21	-2.949234e-21	6.974746e-21
18            	1.746879e+00	8.734397e-01	8.734397e-01	-2.604945e-07	-1.622365e-07	-9.825795e-08	-3.198929e-08	3.346640e-19	-4.963314e-21	4.055131e-21	-2.935748e-21	6.990879e-21
18.5          	1.735786e+00	8.678931e-01	8.678931e-01	-2.799537e-06	-1.463182e-06	-1.336355e-06	-6.341352e-08	3.327621e-19	-4.964140e-21	4.089603e-21	-2.919339e-21	7.008942e-21
19            	1.725256e+00	8.626279e-01	8.626279e-01	-6.085952e-06	-3.122461e-06	-2.963491e-06	-7.948527e-08	3.309538e-19	-4.964844e-21	4.120086e-21	-2.904801e-21	7.024888e-21
19.5          	1.715285e+00	8.576427e-01	8.576427e-01	-1.150405e-05	-5.813701e-06	-5.690346e-06	-6.167741e-08	3.292188e-19	-4.967076e-21	4.147873e-21	-2.893139e-21	7.041013e-21
20            	1.705694e+00	8.528469e-01	8.528469e-01	-1.260943e-05	-6.347963e-06	-6.261462e-06	-4.325050e-08	3.275212e-19	-4.971174e-21	4.173072e-21	-2.884638e-21	7.057711e-21
20.5          	1.696795e+00	8.483973e-01	8.483973e-01	-1.462402e-05	-7.364178e-06	-7.259839e-06	-5.216945e-08	3.258306e-19	-4.975092e-21	4.192785e-21	-2.878700e-21	7.071485e-21
21            	1.687639e+00	8.438194e-01	8.438194e-01	-1.783739e-05	-8.957516e-06	-8.879872e-06	-3.882222e-08	3.241691e-19	-4.980596e-21	4.214644e-21	-2.873273e-21	7.087918e-21
21.5          	1.679591e+00	8.397955e-01	8.397955e-01	-1.969685e-05	-9.902478e-06	-9.794368e-06	-5.405513e-08	3.225602e-19	-4.987481e-21	4.230179e-21	-2.872391e-21	7.102570e-21
22            	1.671384e+00	8.356922e-01	8.356922e-01	-2.179531e-05	-1.093909e-05	-1.085622e-05	-4.143422e-08	3.209938e-19	-4.996167e-21	4.245153e-21	-2.873591e-21	7.118743e-21
22.5          	1.663845e+00	8.319223e-01	8.319223e-01	-2.282481e-05	-1.143484e-05	-1.138997e-05	-2.243762e-08	3.194682e-19	-5.006860e-21	4.254247e-21	-2.879736e-21	7.133983e-21
